parallel,iterations,duration_ns,debug
1,13943674,10000000000,false
128,10375064,10000000000,false
128,10388159,10000000000,false
128,9763692,10000000000,false
128,9948872,10000000000,false
128,10345970,10000000000,false
128,10355269,10000000000,false
128,10274087,10000000000,false
128,10329139,10000000000,false
128,10054772,10000000000,false
128,9974861,10000000000,false
128,10303469,10000000000,false
128,10372915,10000000000,false
128,10237639,10000000000,false
128,10351462,10000000000,false
128,9717880,10000000000,false
128,10334302,10000000000,false
128,9971733,10000000000,false
128,10380823,10000000000,false
128,10389108,10000000000,false
128,10313695,10000000000,false
128,9502648,10000000000,false
128,10338171,10000000000,false
128,9937263,10000000000,false
128,10346648,10000000000,false
128,10265442,10000000000,false
128,10332458,10000000000,false
128,10411747,10000000000,false
128,10334266,10000000000,false
128,9504149,10000000000,false
128,10109014,10000000000,false
128,9930833,10000000000,false
128,10344246,10000000000,false
128,10403441,10000000000,false
128,10357226,10000000000,false
128,10246960,10000000000,false
128,10369077,10000000000,false
128,9970868,10000000000,false
128,10288967,10000000000,false
128,9885552,10000000000,false
128,10367873,10000000000,false
128,10113465,10000000000,false
128,10341669,10000000000,false
128,9496647,10000000000,false
128,10362245,10000000000,false
128,10358330,10000000000,false
128,10346740,10000000000,false
128,10398797,10000000000,false
128,10376339,10000000000,false
128,9928160,10000000000,false
128,10318701,10000000000,false
128,9488425,10000000000,false
128,10366769,10000000000,false
128,9975396,10000000000,false
128,10347362,10000000000,false
128,9720290,10000000000,false
128,10376262,10000000000,false
128,10231221,10000000000,false
128,10344850,10000000000,false
128,10268705,10000000000,false
128,9958024,10000000000,false
128,10330946,10000000000,false
128,10362599,10000000000,false
128,9750234,10000000000,false
128,10362356,10000000000,false
128,9972248,10000000000,false
128,10350294,10000000000,false
128,9914373,10000000000,false
128,10345336,10000000000,false
128,10280497,10000000000,false
128,10352241,10000000000,false
128,9482970,10000000000,false
128,10384402,10000000000,false
128,10225315,10000000000,false
128,10359835,10000000000,false
128,10397671,10000000000,false
128,10372781,10000000000,false
128,9703771,10000000000,false
128,10350748,10000000000,false
128,9933254,10000000000,false
128,10380876,10000000000,false
128,9980451,10000000000,false
128,10336042,10000000000,false
128,9503235,10000000000,false
128,10365015,10000000000,false
128,10115487,10000000000,false
128,10331772,10000000000,false
128,9759312,10000000000,false
128,10344047,10000000000,false
128,10368797,10000000000,false
128,10324699,10000000000,false
128,10346544,10000000000,false
128,9951285,10000000000,false
128,10202670,10000000000,false
128,10343603,10000000000,false
128,10344376,10000000000,false
128,10366037,10000000000,false
128,10408319,10000000000,false
128,10349809,10000000000,false
128,9964565,10000000000,false
128,10377133,10000000000,false
128,9976786,10000000000,false
128,10354646,10000000000,false
128,10345093,10000000000,false
128,10332854,10000000000,false
128,10313575,10000000000,false
128,10284299,10000000000,false
128,10125670,10000000000,false
128,10345440,10000000000,false
128,9925334,10000000000,false
128,10337721,10000000000,false
128,9738843,10000000000,false
128,10371027,10000000000,false
128,10237388,10000000000,false
128,10362726,10000000000,false
128,9502691,10000000000,false
128,10377875,10000000000,false
128,10120869,10000000000,false
128,10377551,10000000000,false
128,9933872,10000000000,false
128,9739845,10000000000,false
128,10306535,10000000000,false
128,9481152,10000000000,false
128,10339947,10000000000,false
128,10344301,10000000000,false
128,10405085,10000000000,false
128,10338724,10000000000,false
128,9885408,10000000000,false
128,10377053,10000000000,false
