parallel,iterations,duration_ns,debug
1,324445,10000000000,false
2,203972,10000000000,false
2,201523,10000000000,false
4,101928,10000000000,false
4,78666,10000000000,false
4,71259,10000000000,false
4,115953,10000000000,false
8,42594,10000000000,false
8,43102,10000000000,false
8,43847,10000000000,false
8,53345,10000000000,false
8,43181,10000000000,false
8,29749,10000000000,false
8,53912,10000000000,false
8,36728,10000000000,false
16,17311,10000000000,false
16,14823,10000000000,false
16,20328,10000000000,false
16,19470,10000000000,false
16,19692,10000000000,false
16,15382,10000000000,false
16,12685,10000000000,false
16,17778,10000000000,false
16,13996,10000000000,false
16,12195,10000000000,false
16,20796,10000000000,false
16,18608,10000000000,false
16,22891,10000000000,false
16,17423,10000000000,false
16,16907,10000000000,false
16,19819,10000000000,false
32,6223,10000000000,false
32,5449,10000000000,false
32,9626,10000000000,false
32,7123,10000000000,false
32,7942,10000000000,false
32,9060,10000000000,false
32,7714,10000000000,false
32,8383,10000000000,false
32,6906,10000000000,false
32,7610,10000000000,false
32,4961,10000000000,false
32,4112,10000000000,false
32,8308,10000000000,false
32,6055,10000000000,false
32,7835,10000000000,false
32,4353,10000000000,false
32,5539,10000000000,false
32,5771,10000000000,false
32,9625,10000000000,false
32,7029,10000000000,false
32,7211,10000000000,false
32,8584,10000000000,false
32,8229,10000000000,false
32,6633,10000000000,false
32,6978,10000000000,false
32,6793,10000000000,false
32,5759,10000000000,false
32,9081,10000000000,false
32,8086,10000000000,false
32,8845,10000000000,false
32,5681,10000000000,false
32,9194,10000000000,false
64,4108,10000000000,false
64,3631,10000000000,false
64,4476,10000000000,false
64,4713,10000000000,false
64,3708,10000000000,false
64,3558,10000000000,false
64,3589,10000000000,false
64,3856,10000000000,false
64,4175,10000000000,false
64,4644,10000000000,false
64,4728,10000000000,false
64,3008,10000000000,false
64,3404,10000000000,false
64,3622,10000000000,false
64,4776,10000000000,false
64,4227,10000000000,false
64,4576,10000000000,false
64,3996,10000000000,false
64,4547,10000000000,false
64,4321,10000000000,false
64,4351,10000000000,false
64,3528,10000000000,false
64,4717,10000000000,false
64,4447,10000000000,false
64,3526,10000000000,false
64,4735,10000000000,false
64,3971,10000000000,false
64,4820,10000000000,false
64,4876,10000000000,false
64,3470,10000000000,false
64,4419,10000000000,false
64,4339,10000000000,false
64,4744,10000000000,false
64,5047,10000000000,false
64,4302,10000000000,false
64,3839,10000000000,false
64,4432,10000000000,false
64,4275,10000000000,false
64,3613,10000000000,false
64,3925,10000000000,false
64,4160,10000000000,false
64,3620,10000000000,false
64,4147,10000000000,false
64,5246,10000000000,false
64,4802,10000000000,false
64,3302,10000000000,false
64,5446,10000000000,false
64,5067,10000000000,false
64,4255,10000000000,false
64,4058,10000000000,false
64,4964,10000000000,false
64,5347,10000000000,false
64,4410,10000000000,false
64,3489,10000000000,false
64,4314,10000000000,false
64,4686,10000000000,false
64,4266,10000000000,false
64,4221,10000000000,false
64,3904,10000000000,false
64,3997,10000000000,false
64,3410,10000000000,false
64,4195,10000000000,false
64,4895,10000000000,false
64,3896,10000000000,false
128,2307,10000000000,false
128,2610,10000000000,false
128,2348,10000000000,false
128,2506,10000000000,false
128,2331,10000000000,false
128,2479,10000000000,false
128,2671,10000000000,false
128,2679,10000000000,false
128,2346,10000000000,false
128,2398,10000000000,false
128,2578,10000000000,false
128,2352,10000000000,false
128,2592,10000000000,false
128,2544,10000000000,false
128,2387,10000000000,false
128,2700,10000000000,false
128,2608,10000000000,false
128,2489,10000000000,false
128,2504,10000000000,false
128,2522,10000000000,false
128,2599,10000000000,false
128,2627,10000000000,false
128,2536,10000000000,false
128,2403,10000000000,false
128,2623,10000000000,false
128,2380,10000000000,false
128,2310,10000000000,false
128,2530,10000000000,false
128,2565,10000000000,false
128,2649,10000000000,false
128,2572,10000000000,false
128,2515,10000000000,false
128,2635,10000000000,false
128,2688,10000000000,false
128,2671,10000000000,false
128,2659,10000000000,false
128,2458,10000000000,false
128,2542,10000000000,false
128,2664,10000000000,false
128,2473,10000000000,false
128,2461,10000000000,false
128,2536,10000000000,false
128,2674,10000000000,false
128,2417,10000000000,false
128,2680,10000000000,false
128,2387,10000000000,false
128,2424,10000000000,false
128,2664,10000000000,false
128,2346,10000000000,false
128,2636,10000000000,false
128,2510,10000000000,false
128,2475,10000000000,false
128,2533,10000000000,false
128,2379,10000000000,false
128,2415,10000000000,false
128,2712,10000000000,false
128,2683,10000000000,false
128,2659,10000000000,false
128,2280,10000000000,false
128,2616,10000000000,false
128,2504,10000000000,false
128,2580,10000000000,false
128,2359,10000000000,false
128,2452,10000000000,false
128,2455,10000000000,false
128,2440,10000000000,false
128,2562,10000000000,false
128,2615,10000000000,false
128,2691,10000000000,false
128,2578,10000000000,false
128,2376,10000000000,false
128,2452,10000000000,false
128,2527,10000000000,false
