parallel,iterations,duration_ns,debug
1,3717712,10000000000,false
2,2960775,10000000000,false
2,2985546,10000000000,false
4,2554099,10000000000,false
4,2529630,10000000000,false
4,2550738,10000000000,false
4,2551299,10000000000,false
8,1923314,10000000000,false
8,1917022,10000000000,false
8,1916463,10000000000,false
8,1915554,10000000000,false
8,1879367,10000000000,false
8,1913049,10000000000,false
8,1918524,10000000000,false
8,1921230,10000000000,false
16,758050,10000000000,false
16,750253,10000000000,false
16,744092,10000000000,false
16,751268,10000000000,false
16,775341,10000000000,false
16,755486,10000000000,false
16,747679,10000000000,false
16,740107,10000000000,false
16,734240,10000000000,false
16,748144,10000000000,false
16,765461,10000000000,false
16,752131,10000000000,false
16,757007,10000000000,false
16,744276,10000000000,false
16,745634,10000000000,false
16,746128,10000000000,false
32,622294,10000000000,false
32,636023,10000000000,false
32,606830,10000000000,false
32,612034,10000000000,false
32,599426,10000000000,false
32,605391,10000000000,false
32,587392,10000000000,false
32,617444,10000000000,false
32,610856,10000000000,false
32,582552,10000000000,false
32,602053,10000000000,false
32,601242,10000000000,false
32,619442,10000000000,false
32,598876,10000000000,false
32,609380,10000000000,false
32,606111,10000000000,false
32,613411,10000000000,false
32,619352,10000000000,false
32,600349,10000000000,false
32,601003,10000000000,false
32,616030,10000000000,false
32,620457,10000000000,false
32,628652,10000000000,false
32,616393,10000000000,false
32,590254,10000000000,false
32,624972,10000000000,false
32,609674,10000000000,false
32,625448,10000000000,false
32,603427,10000000000,false
32,595427,10000000000,false
32,612394,10000000000,false
32,606211,10000000000,false
64,380842,10000000000,false
64,374051,10000000000,false
64,382254,10000000000,false
64,381142,10000000000,false
64,378079,10000000000,false
64,375996,10000000000,false
64,380010,10000000000,false
64,379160,10000000000,false
64,379825,10000000000,false
64,377502,10000000000,false
64,377992,10000000000,false
64,377984,10000000000,false
64,375534,10000000000,false
64,378347,10000000000,false
64,378164,10000000000,false
64,376399,10000000000,false
64,379937,10000000000,false
64,378809,10000000000,false
64,380463,10000000000,false
64,379507,10000000000,false
64,377713,10000000000,false
64,378432,10000000000,false
64,376916,10000000000,false
64,381617,10000000000,false
64,380265,10000000000,false
64,376777,10000000000,false
64,374610,10000000000,false
64,385126,10000000000,false
64,383619,10000000000,false
64,376407,10000000000,false
64,378176,10000000000,false
64,380420,10000000000,false
64,383698,10000000000,false
64,378044,10000000000,false
64,379991,10000000000,false
64,378952,10000000000,false
64,380752,10000000000,false
64,378990,10000000000,false
64,374960,10000000000,false
64,384260,10000000000,false
64,376628,10000000000,false
64,377717,10000000000,false
64,378466,10000000000,false
64,377870,10000000000,false
64,377514,10000000000,false
64,381066,10000000000,false
64,378482,10000000000,false
64,378265,10000000000,false
64,380768,10000000000,false
64,378699,10000000000,false
64,376482,10000000000,false
64,381186,10000000000,false
64,375867,10000000000,false
64,376875,10000000000,false
64,376576,10000000000,false
64,378975,10000000000,false
64,376941,10000000000,false
64,380491,10000000000,false
64,378999,10000000000,false
64,378957,10000000000,false
64,377554,10000000000,false
64,375047,10000000000,false
64,378796,10000000000,false
64,374194,10000000000,false
128,324175,10000000000,false
128,426622,10000000000,false
128,322870,10000000000,false
128,341933,10000000000,false
128,306781,10000000000,false
128,372623,10000000000,false
128,340830,10000000000,false
128,379082,10000000000,false
128,404354,10000000000,false
128,390103,10000000000,false
128,404240,10000000000,false
128,422702,10000000000,false
128,338093,10000000000,false
128,391624,10000000000,false
128,350117,10000000000,false
128,434839,10000000000,false
128,371378,10000000000,false
128,386873,10000000000,false
128,352876,10000000000,false
128,361548,10000000000,false
128,369053,10000000000,false
128,316608,10000000000,false
128,430199,10000000000,false
128,403799,10000000000,false
128,401747,10000000000,false
128,402006,10000000000,false
128,356427,10000000000,false
128,348573,10000000000,false
128,359916,10000000000,false
128,409994,10000000000,false
128,323458,10000000000,false
128,352683,10000000000,false
128,398548,10000000000,false
128,365395,10000000000,false
128,438405,10000000000,false
128,394994,10000000000,false
128,311395,10000000000,false
128,307968,10000000000,false
128,433795,10000000000,false
128,358853,10000000000,false
128,347312,10000000000,false
128,391826,10000000000,false
128,420804,10000000000,false
128,372936,10000000000,false
128,348810,10000000000,false
128,313568,10000000000,false
128,370077,10000000000,false
128,401672,10000000000,false
128,368412,10000000000,false
128,431483,10000000000,false
128,374278,10000000000,false
128,394930,10000000000,false
128,409037,10000000000,false
128,319123,10000000000,false
128,334616,10000000000,false
128,335690,10000000000,false
128,408625,10000000000,false
128,360983,10000000000,false
128,324333,10000000000,false
128,332860,10000000000,false
128,346658,10000000000,false
128,304367,10000000000,false
128,404451,10000000000,false
128,320170,10000000000,false
128,367144,10000000000,false
128,358076,10000000000,false
128,384583,10000000000,false
128,350240,10000000000,false
128,346580,10000000000,false
128,333645,10000000000,false
128,407075,10000000000,false
128,385998,10000000000,false
128,308427,10000000000,false
128,433415,10000000000,false
128,339043,10000000000,false
128,314382,10000000000,false
128,313427,10000000000,false
128,379588,10000000000,false
128,394011,10000000000,false
128,367034,10000000000,false
128,301618,10000000000,false
128,348007,10000000000,false
128,330928,10000000000,false
128,384025,10000000000,false
128,342909,10000000000,false
128,374276,10000000000,false
128,325678,10000000000,false
128,383792,10000000000,false
128,304110,10000000000,false
128,314787,10000000000,false
128,380947,10000000000,false
