parallel,iterations,duration_ns,debug
1,27,10000000000,false
2,27,10000000000,false
2,27,10000000000,false
4,26,10000000000,false
4,26,10000000000,false
4,26,10000000000,false
4,26,10000000000,false
8,26,10000000000,false
8,26,10000000000,false
8,26,10000000000,false
8,26,10000000000,false
8,26,10000000000,false
8,26,10000000000,false
8,26,10000000000,false
8,26,10000000000,false
16,25,10000000000,false
16,26,10000000000,false
16,25,10000000000,false
16,26,10000000000,false
16,26,10000000000,false
16,26,10000000000,false
16,26,10000000000,false
16,26,10000000000,false
16,26,10000000000,false
16,26,10000000000,false
16,26,10000000000,false
16,26,10000000000,false
16,26,10000000000,false
16,26,10000000000,false
16,26,10000000000,false
16,26,10000000000,false
32,26,10000000000,false
32,26,10000000000,false
32,25,10000000000,false
32,25,10000000000,false
32,25,10000000000,false
32,26,10000000000,false
32,26,10000000000,false
32,25,10000000000,false
32,25,10000000000,false
32,25,10000000000,false
32,26,10000000000,false
32,25,10000000000,false
32,25,10000000000,false
32,25,10000000000,false
32,22,10000000000,false
32,25,10000000000,false
32,26,10000000000,false
32,25,10000000000,false
32,25,10000000000,false
32,25,10000000000,false
32,25,10000000000,false
32,26,10000000000,false
32,25,10000000000,false
32,25,10000000000,false
32,25,10000000000,false
32,25,10000000000,false
32,26,10000000000,false
32,25,10000000000,false
32,25,10000000000,false
32,25,10000000000,false
32,26,10000000000,false
32,26,10000000000,false
64,23,10000000000,false
64,21,10000000000,false
64,22,10000000000,false
64,22,10000000000,false
64,23,10000000000,false
64,22,10000000000,false
64,21,10000000000,false
64,22,10000000000,false
64,21,10000000000,false
64,21,10000000000,false
64,21,10000000000,false
64,23,10000000000,false
64,22,10000000000,false
64,22,10000000000,false
64,22,10000000000,false
64,23,10000000000,false
64,21,10000000000,false
64,22,10000000000,false
64,21,10000000000,false
64,22,10000000000,false
64,23,10000000000,false
64,21,10000000000,false
64,22,10000000000,false
64,23,10000000000,false
64,22,10000000000,false
64,21,10000000000,false
64,21,10000000000,false
64,23,10000000000,false
64,21,10000000000,false
64,21,10000000000,false
64,22,10000000000,false
64,21,10000000000,false
64,21,10000000000,false
64,23,10000000000,false
64,21,10000000000,false
64,21,10000000000,false
64,21,10000000000,false
64,21,10000000000,false
64,21,10000000000,false
64,23,10000000000,false
64,21,10000000000,false
64,23,10000000000,false
64,21,10000000000,false
64,22,10000000000,false
64,23,10000000000,false
64,24,10000000000,false
64,21,10000000000,false
64,22,10000000000,false
64,21,10000000000,false
64,22,10000000000,false
64,24,10000000000,false
64,21,10000000000,false
64,23,10000000000,false
64,22,10000000000,false
64,22,10000000000,false
64,22,10000000000,false
64,22,10000000000,false
64,24,10000000000,false
64,22,10000000000,false
64,23,10000000000,false
64,23,10000000000,false
64,24,10000000000,false
64,24,10000000000,false
64,22,10000000000,false
128,17,10000000000,false
128,16,10000000000,false
128,15,10000000000,false
128,15,10000000000,false
128,14,10000000000,false
128,17,10000000000,false
128,15,10000000000,false
128,16,10000000000,false
128,15,10000000000,false
128,18,10000000000,false
128,15,10000000000,false
128,16,10000000000,false
128,17,10000000000,false
128,16,10000000000,false
128,16,10000000000,false
128,16,10000000000,false
128,15,10000000000,false
128,16,10000000000,false
128,16,10000000000,false
128,16,10000000000,false
128,14,10000000000,false
128,14,10000000000,false
128,17,10000000000,false
128,14,10000000000,false
128,18,10000000000,false
128,17,10000000000,false
128,17,10000000000,false
128,15,10000000000,false
128,17,10000000000,false
128,16,10000000000,false
128,16,10000000000,false
128,16,10000000000,false
128,16,10000000000,false
128,14,10000000000,false
128,17,10000000000,false
128,16,10000000000,false
128,17,10000000000,false
128,16,10000000000,false
128,16,10000000000,false
128,14,10000000000,false
128,17,10000000000,false
128,17,10000000000,false
128,16,10000000000,false
128,16,10000000000,false
128,17,10000000000,false
128,18,10000000000,false
128,15,10000000000,false
128,16,10000000000,false
128,17,10000000000,false
128,14,10000000000,false
128,16,10000000000,false
128,17,10000000000,false
128,17,10000000000,false
128,17,10000000000,false
128,16,10000000000,false
128,13,10000000000,false
128,17,10000000000,false
128,15,10000000000,false
128,18,10000000000,false
128,16,10000000000,false
128,18,10000000000,false
128,16,10000000000,false
128,15,10000000000,false
128,18,10000000000,false
128,17,10000000000,false
128,14,10000000000,false
128,14,10000000000,false
128,17,10000000000,false
128,18,10000000000,false
128,16,10000000000,false
128,15,10000000000,false
128,14,10000000000,false
128,16,10000000000,false
128,18,10000000000,false
128,17,10000000000,false
128,16,10000000000,false
128,14,10000000000,false
128,16,10000000000,false
128,17,10000000000,false
128,16,10000000000,false
128,17,10000000000,false
128,18,10000000000,false
128,15,10000000000,false
128,16,10000000000,false
128,15,10000000000,false
128,14,10000000000,false
128,16,10000000000,false
128,16,10000000000,false
128,12,10000000000,false
128,18,10000000000,false
128,18,10000000000,false
128,18,10000000000,false
128,17,10000000000,false
128,16,10000000000,false
128,17,10000000000,false
128,18,10000000000,false
128,18,10000000000,false
128,15,10000000000,false
128,14,10000000000,false
128,16,10000000000,false
128,16,10000000000,false
128,16,10000000000,false
128,18,10000000000,false
128,17,10000000000,false
128,13,10000000000,false
128,12,10000000000,false
128,16,10000000000,false
128,17,10000000000,false
128,17,10000000000,false
128,18,10000000000,false
128,17,10000000000,false
128,16,10000000000,false
128,16,10000000000,false
128,17,10000000000,false
128,13,10000000000,false
128,17,10000000000,false
128,17,10000000000,false
128,16,10000000000,false
128,14,10000000000,false
128,13,10000000000,false
128,18,10000000000,false
128,14,10000000000,false
128,16,10000000000,false
128,15,10000000000,false
128,17,10000000000,false
128,17,10000000000,false
128,18,10000000000,false
128,16,10000000000,false
256,9,10000000000,false
256,11,10000000000,false
256,9,10000000000,false
256,10,10000000000,false
256,9,10000000000,false
256,9,10000000000,false
256,11,10000000000,false
256,9,10000000000,false
256,11,10000000000,false
256,9,10000000000,false
256,9,10000000000,false
256,10,10000000000,false
256,10,10000000000,false
256,11,10000000000,false
256,10,10000000000,false
256,10,10000000000,false
256,11,10000000000,false
256,10,10000000000,false
256,10,10000000000,false
256,10,10000000000,false
256,10,10000000000,false
256,11,10000000000,false
256,9,10000000000,false
256,10,10000000000,false
256,10,10000000000,false
256,10,10000000000,false
256,10,10000000000,false
256,9,10000000000,false
256,9,10000000000,false
256,10,10000000000,false
256,9,10000000000,false
256,10,10000000000,false
256,10,10000000000,false
256,9,10000000000,false
256,9,10000000000,false
256,9,10000000000,false
256,10,10000000000,false
256,10,10000000000,false
256,11,10000000000,false
256,10,10000000000,false
256,10,10000000000,false
256,10,10000000000,false
256,11,10000000000,false
256,10,10000000000,false
256,9,10000000000,false
256,10,10000000000,false
256,10,10000000000,false
256,9,10000000000,false
256,11,10000000000,false
256,10,10000000000,false
256,9,10000000000,false
256,11,10000000000,false
256,10,10000000000,false
256,9,10000000000,false
256,9,10000000000,false
256,9,10000000000,false
256,10,10000000000,false
256,11,10000000000,false
256,9,10000000000,false
256,10,10000000000,false
256,10,10000000000,false
256,9,10000000000,false
256,9,10000000000,false
256,9,10000000000,false
256,10,10000000000,false
256,10,10000000000,false
256,10,10000000000,false
256,10,10000000000,false
256,9,10000000000,false
256,9,10000000000,false
256,10,10000000000,false
256,9,10000000000,false
256,9,10000000000,false
256,9,10000000000,false
256,9,10000000000,false
256,10,10000000000,false
256,10,10000000000,false
256,9,10000000000,false
256,10,10000000000,false
256,9,10000000000,false
256,10,10000000000,false
256,10,10000000000,false
256,11,10000000000,false
256,9,10000000000,false
256,10,10000000000,false
256,10,10000000000,false
256,10,10000000000,false
256,10,10000000000,false
256,10,10000000000,false
256,9,10000000000,false
256,10,10000000000,false
256,10,10000000000,false
256,10,10000000000,false
256,9,10000000000,false
256,9,10000000000,false
256,11,10000000000,false
256,10,10000000000,false
256,9,10000000000,false
256,9,10000000000,false
256,10,10000000000,false
256,9,10000000000,false
256,10,10000000000,false
256,9,10000000000,false
256,9,10000000000,false
256,10,10000000000,false
256,9,10000000000,false
256,9,10000000000,false
256,9,10000000000,false
256,10,10000000000,false
256,10,10000000000,false
256,11,10000000000,false
256,9,10000000000,false
256,11,10000000000,false
256,11,10000000000,false
256,10,10000000000,false
256,9,10000000000,false
256,9,10000000000,false
256,9,10000000000,false
256,10,10000000000,false
256,10,10000000000,false
256,10,10000000000,false
256,11,10000000000,false
256,11,10000000000,false
256,10,10000000000,false
256,10,10000000000,false
256,10,10000000000,false
256,9,10000000000,false
256,10,10000000000,false
256,11,10000000000,false
256,9,10000000000,false
256,9,10000000000,false
256,10,10000000000,false
256,10,10000000000,false
256,10,10000000000,false
256,10,10000000000,false
256,9,10000000000,false
256,9,10000000000,false
256,9,10000000000,false
256,9,10000000000,false
256,9,10000000000,false
256,10,10000000000,false
256,10,10000000000,false
256,10,10000000000,false
256,10,10000000000,false
256,9,10000000000,false
256,9,10000000000,false
256,11,10000000000,false
256,10,10000000000,false
256,9,10000000000,false
256,9,10000000000,false
256,11,10000000000,false
256,9,10000000000,false
256,11,10000000000,false
256,11,10000000000,false
256,9,10000000000,false
256,10,10000000000,false
256,9,10000000000,false
256,10,10000000000,false
256,10,10000000000,false
256,10,10000000000,false
256,9,10000000000,false
256,11,10000000000,false
256,9,10000000000,false
256,11,10000000000,false
256,9,10000000000,false
256,9,10000000000,false
256,10,10000000000,false
256,9,10000000000,false
256,9,10000000000,false
256,9,10000000000,false
256,10,10000000000,false
256,10,10000000000,false
256,9,10000000000,false
256,10,10000000000,false
256,10,10000000000,false
256,10,10000000000,false
256,9,10000000000,false
256,11,10000000000,false
256,9,10000000000,false
256,9,10000000000,false
256,9,10000000000,false
256,11,10000000000,false
256,10,10000000000,false
256,11,10000000000,false
256,9,10000000000,false
256,11,10000000000,false
256,9,10000000000,false
256,9,10000000000,false
256,9,10000000000,false
256,9,10000000000,false
256,10,10000000000,false
256,11,10000000000,false
256,10,10000000000,false
256,11,10000000000,false
256,10,10000000000,false
256,12,10000000000,false
256,9,10000000000,false
256,10,10000000000,false
256,9,10000000000,false
256,10,10000000000,false
256,10,10000000000,false
256,10,10000000000,false
256,10,10000000000,false
256,10,10000000000,false
256,10,10000000000,false
256,9,10000000000,false
256,9,10000000000,false
256,9,10000000000,false
256,9,10000000000,false
256,9,10000000000,false
256,10,10000000000,false
256,10,10000000000,false
256,9,10000000000,false
256,10,10000000000,false
256,10,10000000000,false
256,11,10000000000,false
256,10,10000000000,false
256,10,10000000000,false
256,10,10000000000,false
256,10,10000000000,false
256,9,10000000000,false
256,10,10000000000,false
256,9,10000000000,false
256,10,10000000000,false
256,10,10000000000,false
256,11,10000000000,false
256,10,10000000000,false
256,10,10000000000,false
256,10,10000000000,false
256,9,10000000000,false
256,10,10000000000,false
256,10,10000000000,false
256,10,10000000000,false
256,9,10000000000,false
256,10,10000000000,false
256,9,10000000000,false
256,10,10000000000,false
256,10,10000000000,false
256,10,10000000000,false
256,11,10000000000,false
256,9,10000000000,false
256,10,10000000000,false
256,9,10000000000,false
256,12,10000000000,false
256,11,10000000000,false
256,10,10000000000,false
256,9,10000000000,false
256,9,10000000000,false
