parallel,iterations,duration_ns,debug
128,17399,10000000000,false
128,16101,10000000000,false
128,15724,10000000000,false
128,16259,10000000000,false
128,15364,10000000000,false
128,15915,10000000000,false
128,15693,10000000000,false
128,15331,10000000000,false
128,15629,10000000000,false
128,15568,10000000000,false
128,15925,10000000000,false
128,15907,10000000000,false
128,16067,10000000000,false
128,14147,10000000000,false
128,15453,10000000000,false
128,15249,10000000000,false
128,14942,10000000000,false
128,15990,10000000000,false
128,15823,10000000000,false
128,15544,10000000000,false
128,15957,10000000000,false
128,15277,10000000000,false
128,15702,10000000000,false
128,15800,10000000000,false
128,15771,10000000000,false
128,14948,10000000000,false
128,15868,10000000000,false
128,16097,10000000000,false
128,15729,10000000000,false
128,16171,10000000000,false
128,16008,10000000000,false
128,15324,10000000000,false
128,16265,10000000000,false
128,15012,10000000000,false
128,15531,10000000000,false
128,15895,10000000000,false
128,15127,10000000000,false
128,14562,10000000000,false
128,15690,10000000000,false
128,16279,10000000000,false
128,15289,10000000000,false
128,15545,10000000000,false
128,15625,10000000000,false
128,16567,10000000000,false
128,15188,10000000000,false
128,15234,10000000000,false
128,16188,10000000000,false
128,16581,10000000000,false
128,15707,10000000000,false
128,15273,10000000000,false
128,17042,10000000000,false
128,14546,10000000000,false
128,15803,10000000000,false
128,15257,10000000000,false
128,15035,10000000000,false
128,15929,10000000000,false
128,15638,10000000000,false
128,15598,10000000000,false
128,16565,10000000000,false
128,16482,10000000000,false
128,15075,10000000000,false
128,16366,10000000000,false
128,15645,10000000000,false
128,15708,10000000000,false
128,16214,10000000000,false
128,15138,10000000000,false
128,15458,10000000000,false
128,14279,10000000000,false
128,15729,10000000000,false
128,16657,10000000000,false
128,15648,10000000000,false
128,15225,10000000000,false
128,14580,10000000000,false
128,15571,10000000000,false
128,16229,10000000000,false
128,16016,10000000000,false
128,16134,10000000000,false
128,16600,10000000000,false
128,16102,10000000000,false
128,14383,10000000000,false
128,16096,10000000000,false
128,15595,10000000000,false
128,16315,10000000000,false
128,15664,10000000000,false
128,16437,10000000000,false
128,15386,10000000000,false
128,15176,10000000000,false
128,15019,10000000000,false
128,16391,10000000000,false
128,15676,10000000000,false
128,15726,10000000000,false
128,16056,10000000000,false
128,15299,10000000000,false
128,16046,10000000000,false
128,15573,10000000000,false
128,16323,10000000000,false
128,15751,10000000000,false
128,16713,10000000000,false
128,15687,10000000000,false
128,15954,10000000000,false
128,16012,10000000000,false
128,15658,10000000000,false
128,14873,10000000000,false
128,16467,10000000000,false
128,15275,10000000000,false
128,15505,10000000000,false
128,16124,10000000000,false
128,16277,10000000000,false
128,15252,10000000000,false
128,15486,10000000000,false
128,16022,10000000000,false
128,14754,10000000000,false
128,15565,10000000000,false
128,16235,10000000000,false
128,16441,10000000000,false
128,15437,10000000000,false
128,14754,10000000000,false
128,15927,10000000000,false
128,15131,10000000000,false
128,15557,10000000000,false
128,16258,10000000000,false
128,15206,10000000000,false
128,16320,10000000000,false
128,16292,10000000000,false
128,16242,10000000000,false
128,16279,10000000000,false
128,15695,10000000000,false
128,14787,10000000000,false
