parallel,iterations,duration_ns,debug
1,55382,10000000000,false
128,1876,10000000000,false
128,1926,10000000000,false
128,1939,10000000000,false
128,1964,10000000000,false
128,1925,10000000000,false
128,1969,10000000000,false
128,1932,10000000000,false
128,1967,10000000000,false
128,1950,10000000000,false
128,1959,10000000000,false
128,1960,10000000000,false
128,1969,10000000000,false
128,1985,10000000000,false
128,1909,10000000000,false
128,1907,10000000000,false
128,1982,10000000000,false
128,1944,10000000000,false
128,1947,10000000000,false
128,1930,10000000000,false
128,1918,10000000000,false
128,1902,10000000000,false
128,1897,10000000000,false
128,1887,10000000000,false
128,1926,10000000000,false
128,1992,10000000000,false
128,1902,10000000000,false
128,1968,10000000000,false
128,1995,10000000000,false
128,1962,10000000000,false
128,1907,10000000000,false
128,1889,10000000000,false
128,1928,10000000000,false
128,1972,10000000000,false
128,1906,10000000000,false
128,1945,10000000000,false
128,1922,10000000000,false
128,1879,10000000000,false
128,1937,10000000000,false
128,1926,10000000000,false
128,1961,10000000000,false
128,1957,10000000000,false
128,1924,10000000000,false
128,1923,10000000000,false
128,1926,10000000000,false
128,1945,10000000000,false
128,1975,10000000000,false
128,1923,10000000000,false
128,1929,10000000000,false
128,1908,10000000000,false
128,1935,10000000000,false
128,1934,10000000000,false
128,1932,10000000000,false
128,1947,10000000000,false
128,1926,10000000000,false
128,1920,10000000000,false
128,1884,10000000000,false
128,1939,10000000000,false
128,1945,10000000000,false
128,1908,10000000000,false
128,1953,10000000000,false
128,1890,10000000000,false
128,1892,10000000000,false
128,1945,10000000000,false
128,1886,10000000000,false
128,1926,10000000000,false
128,1936,10000000000,false
128,1898,10000000000,false
128,1913,10000000000,false
128,1947,10000000000,false
128,1962,10000000000,false
128,1943,10000000000,false
128,1953,10000000000,false
128,1910,10000000000,false
128,1965,10000000000,false
128,1959,10000000000,false
128,1955,10000000000,false
128,1903,10000000000,false
128,1881,10000000000,false
128,1959,10000000000,false
128,1879,10000000000,false
128,1984,10000000000,false
128,1945,10000000000,false
128,1881,10000000000,false
128,1965,10000000000,false
128,1923,10000000000,false
128,1924,10000000000,false
128,1945,10000000000,false
128,1999,10000000000,false
128,1910,10000000000,false
128,1925,10000000000,false
128,1921,10000000000,false
128,1943,10000000000,false
128,1879,10000000000,false
128,1882,10000000000,false
128,1961,10000000000,false
128,1929,10000000000,false
128,1965,10000000000,false
128,1879,10000000000,false
128,1924,10000000000,false
128,1976,10000000000,false
128,1886,10000000000,false
128,1936,10000000000,false
128,1921,10000000000,false
128,1897,10000000000,false
128,1944,10000000000,false
128,1899,10000000000,false
128,1913,10000000000,false
128,1932,10000000000,false
128,1974,10000000000,false
128,1909,10000000000,false
128,1907,10000000000,false
128,1880,10000000000,false
128,1970,10000000000,false
128,1902,10000000000,false
128,1929,10000000000,false
128,1926,10000000000,false
128,1950,10000000000,false
128,1930,10000000000,false
128,1951,10000000000,false
128,1940,10000000000,false
128,1898,10000000000,false
128,1895,10000000000,false
128,1992,10000000000,false
128,1879,10000000000,false
128,1882,10000000000,false
128,1940,10000000000,false
128,1901,10000000000,false
128,1886,10000000000,false
