parallel,iterations,duration_ns,debug
1,187675,10000000000,false
128,77879,10000000000,false
128,75296,10000000000,false
128,77293,10000000000,false
128,76603,10000000000,false
128,74537,10000000000,false
128,74627,10000000000,false
128,75851,10000000000,false
128,76476,10000000000,false
128,75547,10000000000,false
128,74782,10000000000,false
128,75952,10000000000,false
128,76143,10000000000,false
128,74602,10000000000,false
128,75465,10000000000,false
128,75850,10000000000,false
128,77437,10000000000,false
128,75295,10000000000,false
128,75278,10000000000,false
128,76233,10000000000,false
128,76986,10000000000,false
128,77448,10000000000,false
128,76135,10000000000,false
128,74443,10000000000,false
128,76998,10000000000,false
128,77107,10000000000,false
128,76322,10000000000,false
128,76605,10000000000,false
128,76943,10000000000,false
128,76142,10000000000,false
128,74146,10000000000,false
128,75587,10000000000,false
128,75222,10000000000,false
128,75743,10000000000,false
128,75901,10000000000,false
128,76580,10000000000,false
128,75396,10000000000,false
128,76180,10000000000,false
128,76142,10000000000,false
128,75475,10000000000,false
128,75300,10000000000,false
128,76756,10000000000,false
128,77931,10000000000,false
128,75254,10000000000,false
128,75417,10000000000,false
128,75844,10000000000,false
128,75630,10000000000,false
128,75712,10000000000,false
128,75869,10000000000,false
128,75737,10000000000,false
128,75219,10000000000,false
128,76114,10000000000,false
128,75325,10000000000,false
128,76573,10000000000,false
128,78114,10000000000,false
128,73766,10000000000,false
128,75133,10000000000,false
128,77569,10000000000,false
128,76051,10000000000,false
128,74207,10000000000,false
128,75920,10000000000,false
128,78292,10000000000,false
128,79949,10000000000,false
128,75754,10000000000,false
128,74437,10000000000,false
128,76181,10000000000,false
128,75161,10000000000,false
128,77755,10000000000,false
128,75732,10000000000,false
128,75280,10000000000,false
128,76983,10000000000,false
128,74687,10000000000,false
128,75876,10000000000,false
128,75852,10000000000,false
128,76127,10000000000,false
128,76226,10000000000,false
128,77713,10000000000,false
128,75234,10000000000,false
128,76356,10000000000,false
128,77822,10000000000,false
128,74857,10000000000,false
128,76668,10000000000,false
128,76078,10000000000,false
128,78692,10000000000,false
128,75290,10000000000,false
128,75508,10000000000,false
128,75378,10000000000,false
128,77828,10000000000,false
128,74896,10000000000,false
128,76926,10000000000,false
128,75258,10000000000,false
128,74900,10000000000,false
128,76255,10000000000,false
128,75304,10000000000,false
128,77160,10000000000,false
128,76412,10000000000,false
128,74723,10000000000,false
128,78346,10000000000,false
128,73640,10000000000,false
128,77933,10000000000,false
128,75321,10000000000,false
128,77273,10000000000,false
128,75375,10000000000,false
128,76284,10000000000,false
128,77073,10000000000,false
128,76902,10000000000,false
128,77361,10000000000,false
128,76050,10000000000,false
128,76360,10000000000,false
128,77135,10000000000,false
128,76143,10000000000,false
128,75818,10000000000,false
128,76995,10000000000,false
128,76138,10000000000,false
128,75966,10000000000,false
128,77657,10000000000,false
128,78363,10000000000,false
128,77101,10000000000,false
128,74533,10000000000,false
128,76772,10000000000,false
128,75479,10000000000,false
128,76136,10000000000,false
128,77088,10000000000,false
128,75293,10000000000,false
128,75942,10000000000,false
128,77818,10000000000,false
128,76128,10000000000,false
128,76975,10000000000,false
128,75948,10000000000,false
