parallel,iterations,duration_ns,debug
1,175997,10000000000,false
128,1111,10000000000,false
128,1055,10000000000,false
128,1160,10000000000,false
128,1073,10000000000,false
128,1078,10000000000,false
128,1151,10000000000,false
128,1163,10000000000,false
128,1076,10000000000,false
128,1138,10000000000,false
128,1201,10000000000,false
128,1013,10000000000,false
128,1099,10000000000,false
128,1202,10000000000,false
128,1115,10000000000,false
128,1026,10000000000,false
128,1058,10000000000,false
128,1058,10000000000,false
128,1038,10000000000,false
128,1048,10000000000,false
128,1086,10000000000,false
128,1081,10000000000,false
128,1137,10000000000,false
128,1079,10000000000,false
128,1130,10000000000,false
128,985,10000000000,false
128,1067,10000000000,false
128,1162,10000000000,false
128,1149,10000000000,false
128,1105,10000000000,false
128,1125,10000000000,false
128,1100,10000000000,false
128,1094,10000000000,false
128,1076,10000000000,false
128,1196,10000000000,false
128,1039,10000000000,false
128,1145,10000000000,false
128,1117,10000000000,false
128,1060,10000000000,false
128,1095,10000000000,false
128,977,10000000000,false
128,1051,10000000000,false
128,1112,10000000000,false
128,1156,10000000000,false
128,995,10000000000,false
128,1129,10000000000,false
128,1088,10000000000,false
128,1122,10000000000,false
128,1056,10000000000,false
128,1100,10000000000,false
128,1063,10000000000,false
128,1093,10000000000,false
128,1086,10000000000,false
128,1154,10000000000,false
128,1092,10000000000,false
128,1124,10000000000,false
128,1144,10000000000,false
128,1082,10000000000,false
128,1131,10000000000,false
128,1092,10000000000,false
128,1153,10000000000,false
128,1059,10000000000,false
128,1297,10000000000,false
128,1085,10000000000,false
128,1126,10000000000,false
128,1163,10000000000,false
128,1088,10000000000,false
128,1153,10000000000,false
128,1203,10000000000,false
128,1098,10000000000,false
128,1019,10000000000,false
128,1060,10000000000,false
128,1076,10000000000,false
128,1099,10000000000,false
128,1124,10000000000,false
128,993,10000000000,false
128,1085,10000000000,false
128,1054,10000000000,false
128,1060,10000000000,false
128,1007,10000000000,false
128,1085,10000000000,false
128,992,10000000000,false
128,1093,10000000000,false
128,1042,10000000000,false
128,1178,10000000000,false
128,1171,10000000000,false
128,1027,10000000000,false
128,1059,10000000000,false
128,1157,10000000000,false
128,1064,10000000000,false
128,1012,10000000000,false
128,1089,10000000000,false
128,1052,10000000000,false
128,1082,10000000000,false
128,1027,10000000000,false
128,1096,10000000000,false
128,1131,10000000000,false
128,1151,10000000000,false
128,1014,10000000000,false
128,1105,10000000000,false
128,1096,10000000000,false
128,1057,10000000000,false
128,1036,10000000000,false
128,1163,10000000000,false
128,1109,10000000000,false
128,1048,10000000000,false
128,979,10000000000,false
128,1021,10000000000,false
128,1172,10000000000,false
128,1096,10000000000,false
128,1045,10000000000,false
128,1053,10000000000,false
128,1105,10000000000,false
128,1122,10000000000,false
128,1112,10000000000,false
128,1117,10000000000,false
128,1116,10000000000,false
128,1144,10000000000,false
128,1137,10000000000,false
128,1139,10000000000,false
128,1097,10000000000,false
128,1063,10000000000,false
128,1182,10000000000,false
128,1114,10000000000,false
128,1104,10000000000,false
128,1120,10000000000,false
128,1140,10000000000,false
128,1162,10000000000,false
128,1082,10000000000,false
