parallel,iterations,duration_ns,debug
1,37895,10000000000,false
2,33750,10000000000,false
2,33683,10000000000,false
4,31546,10000000000,false
4,31539,10000000000,false
4,31424,10000000000,false
4,31571,10000000000,false
8,24646,10000000000,false
8,24173,10000000000,false
8,26038,10000000000,false
8,24145,10000000000,false
8,23321,10000000000,false
8,23547,10000000000,false
8,23537,10000000000,false
8,23585,10000000000,false
16,17004,10000000000,false
16,17132,10000000000,false
16,17181,10000000000,false
16,17065,10000000000,false
16,17145,10000000000,false
16,17107,10000000000,false
16,18359,10000000000,false
16,20138,10000000000,false
16,17110,10000000000,false
16,17104,10000000000,false
16,17087,10000000000,false
16,17165,10000000000,false
16,17032,10000000000,false
16,17069,10000000000,false
16,17025,10000000000,false
16,17129,10000000000,false
32,9823,10000000000,false
32,10072,10000000000,false
32,10075,10000000000,false
32,10026,10000000000,false
32,9865,10000000000,false
32,9986,10000000000,false
32,9893,10000000000,false
32,10077,10000000000,false
32,10079,10000000000,false
32,9885,10000000000,false
32,11041,10000000000,false
32,11114,10000000000,false
32,10062,10000000000,false
32,10080,10000000000,false
32,10066,10000000000,false
32,9882,10000000000,false
32,10096,10000000000,false
32,10066,10000000000,false
32,10013,10000000000,false
32,9868,10000000000,false
32,10062,10000000000,false
32,10027,10000000000,false
32,10068,10000000000,false
32,10088,10000000000,false
32,9839,10000000000,false
32,10038,10000000000,false
32,9857,10000000000,false
32,10064,10000000000,false
32,9863,10000000000,false
32,10014,10000000000,false
32,9839,10000000000,false
32,9847,10000000000,false
64,5160,10000000000,false
64,5745,10000000000,false
64,5747,10000000000,false
64,5188,10000000000,false
64,5222,10000000000,false
64,5225,10000000000,false
64,5251,10000000000,false
64,5224,10000000000,false
64,5217,10000000000,false
64,5192,10000000000,false
64,5218,10000000000,false
64,5262,10000000000,false
64,5244,10000000000,false
64,5207,10000000000,false
64,5188,10000000000,false
64,5201,10000000000,false
64,5203,10000000000,false
64,5228,10000000000,false
64,5734,10000000000,false
64,5180,10000000000,false
64,5207,10000000000,false
64,5194,10000000000,false
64,5213,10000000000,false
64,5223,10000000000,false
64,5212,10000000000,false
64,5186,10000000000,false
64,5221,10000000000,false
64,5247,10000000000,false
64,5178,10000000000,false
64,5195,10000000000,false
64,5211,10000000000,false
64,5207,10000000000,false
64,5199,10000000000,false
64,5210,10000000000,false
64,5219,10000000000,false
64,5172,10000000000,false
64,5220,10000000000,false
64,5209,10000000000,false
64,5223,10000000000,false
64,5222,10000000000,false
64,5194,10000000000,false
64,5187,10000000000,false
64,5201,10000000000,false
64,5206,10000000000,false
64,5231,10000000000,false
64,5193,10000000000,false
64,5162,10000000000,false
64,5219,10000000000,false
64,5223,10000000000,false
64,5233,10000000000,false
64,5180,10000000000,false
64,5189,10000000000,false
64,5256,10000000000,false
64,5216,10000000000,false
64,5206,10000000000,false
64,5237,10000000000,false
64,5160,10000000000,false
64,5220,10000000000,false
64,5190,10000000000,false
64,5232,10000000000,false
64,5228,10000000000,false
64,5229,10000000000,false
64,5188,10000000000,false
64,5192,10000000000,false
128,2210,10000000000,false
128,2179,10000000000,false
128,2192,10000000000,false
128,2183,10000000000,false
128,2191,10000000000,false
128,2197,10000000000,false
128,2194,10000000000,false
128,2185,10000000000,false
128,2193,10000000000,false
128,2202,10000000000,false
128,2202,10000000000,false
128,2220,10000000000,false
128,2216,10000000000,false
128,2211,10000000000,false
128,2199,10000000000,false
128,2192,10000000000,false
128,2206,10000000000,false
128,2189,10000000000,false
128,2219,10000000000,false
128,2215,10000000000,false
128,2208,10000000000,false
128,2226,10000000000,false
128,2187,10000000000,false
128,2193,10000000000,false
128,2187,10000000000,false
128,2179,10000000000,false
128,2205,10000000000,false
128,2196,10000000000,false
128,2177,10000000000,false
128,2201,10000000000,false
128,2187,10000000000,false
128,2215,10000000000,false
128,2182,10000000000,false
128,2214,10000000000,false
128,2199,10000000000,false
128,2222,10000000000,false
128,2219,10000000000,false
128,2201,10000000000,false
128,2182,10000000000,false
128,2188,10000000000,false
128,2197,10000000000,false
128,2192,10000000000,false
128,2217,10000000000,false
128,2193,10000000000,false
128,2181,10000000000,false
128,2199,10000000000,false
128,2208,10000000000,false
128,2186,10000000000,false
128,2205,10000000000,false
128,2217,10000000000,false
128,2187,10000000000,false
128,2196,10000000000,false
128,2187,10000000000,false
128,2176,10000000000,false
128,2200,10000000000,false
128,2200,10000000000,false
128,2205,10000000000,false
128,2211,10000000000,false
128,2192,10000000000,false
128,2185,10000000000,false
128,2187,10000000000,false
128,2182,10000000000,false
128,2186,10000000000,false
128,2189,10000000000,false
128,2193,10000000000,false
128,2205,10000000000,false
128,2199,10000000000,false
128,2198,10000000000,false
128,2203,10000000000,false
128,2219,10000000000,false
128,2180,10000000000,false
128,2209,10000000000,false
128,2189,10000000000,false
128,2209,10000000000,false
128,2208,10000000000,false
128,2199,10000000000,false
128,2211,10000000000,false
128,2187,10000000000,false
128,2207,10000000000,false
128,2191,10000000000,false
128,2208,10000000000,false
128,2183,10000000000,false
128,2193,10000000000,false
128,2211,10000000000,false
128,2222,10000000000,false
128,2198,10000000000,false
128,2187,10000000000,false
128,2177,10000000000,false
128,2193,10000000000,false
128,2200,10000000000,false
128,2201,10000000000,false
128,2199,10000000000,false
128,2178,10000000000,false
128,2198,10000000000,false
128,2207,10000000000,false
128,2188,10000000000,false
128,2193,10000000000,false
128,2185,10000000000,false
128,2220,10000000000,false
128,2201,10000000000,false
128,2187,10000000000,false
128,2190,10000000000,false
128,2185,10000000000,false
128,2182,10000000000,false
128,2181,10000000000,false
128,2207,10000000000,false
128,2195,10000000000,false
128,2205,10000000000,false
128,2204,10000000000,false
128,2214,10000000000,false
128,2199,10000000000,false
128,2190,10000000000,false
128,2169,10000000000,false
128,2203,10000000000,false
128,2194,10000000000,false
128,2178,10000000000,false
128,2209,10000000000,false
128,2226,10000000000,false
128,2169,10000000000,false
128,2189,10000000000,false
128,2194,10000000000,false
128,2206,10000000000,false
128,2208,10000000000,false
128,2206,10000000000,false
128,2202,10000000000,false
128,2202,10000000000,false
128,2185,10000000000,false
128,2199,10000000000,false
256,961,10000000000,false
256,1000,10000000000,false
256,992,10000000000,false
256,1006,10000000000,false
256,986,10000000000,false
256,994,10000000000,false
256,993,10000000000,false
256,984,10000000000,false
256,945,10000000000,false
256,967,10000000000,false
256,1003,10000000000,false
256,976,10000000000,false
256,989,10000000000,false
256,1000,10000000000,false
256,964,10000000000,false
256,992,10000000000,false
256,979,10000000000,false
256,947,10000000000,false
256,991,10000000000,false
256,995,10000000000,false
256,998,10000000000,false
256,966,10000000000,false
256,979,10000000000,false
256,990,10000000000,false
256,986,10000000000,false
256,962,10000000000,false
256,976,10000000000,false
256,995,10000000000,false
256,992,10000000000,false
256,991,10000000000,false
256,972,10000000000,false
256,951,10000000000,false
256,980,10000000000,false
256,996,10000000000,false
256,982,10000000000,false
256,974,10000000000,false
256,1014,10000000000,false
256,983,10000000000,false
256,968,10000000000,false
256,977,10000000000,false
256,985,10000000000,false
256,971,10000000000,false
256,984,10000000000,false
256,986,10000000000,false
256,990,10000000000,false
256,975,10000000000,false
256,959,10000000000,false
256,997,10000000000,false
256,994,10000000000,false
256,972,10000000000,false
256,994,10000000000,false
256,1023,10000000000,false
256,979,10000000000,false
256,967,10000000000,false
256,985,10000000000,false
256,962,10000000000,false
256,991,10000000000,false
256,976,10000000000,false
256,1000,10000000000,false
256,978,10000000000,false
256,996,10000000000,false
256,965,10000000000,false
256,1009,10000000000,false
256,951,10000000000,false
256,966,10000000000,false
256,961,10000000000,false
256,966,10000000000,false
256,959,10000000000,false
256,991,10000000000,false
256,948,10000000000,false
256,991,10000000000,false
256,957,10000000000,false
256,984,10000000000,false
256,1001,10000000000,false
256,956,10000000000,false
256,997,10000000000,false
256,977,10000000000,false
256,959,10000000000,false
256,998,10000000000,false
256,984,10000000000,false
256,958,10000000000,false
256,989,10000000000,false
256,1019,10000000000,false
256,979,10000000000,false
256,985,10000000000,false
256,977,10000000000,false
256,957,10000000000,false
256,969,10000000000,false
256,963,10000000000,false
256,979,10000000000,false
256,968,10000000000,false
256,972,10000000000,false
256,1021,10000000000,false
256,954,10000000000,false
256,955,10000000000,false
256,965,10000000000,false
256,968,10000000000,false
256,940,10000000000,false
256,965,10000000000,false
256,970,10000000000,false
256,972,10000000000,false
256,975,10000000000,false
256,984,10000000000,false
256,983,10000000000,false
256,1000,10000000000,false
256,979,10000000000,false
256,975,10000000000,false
256,959,10000000000,false
256,974,10000000000,false
256,977,10000000000,false
256,993,10000000000,false
256,978,10000000000,false
256,973,10000000000,false
256,994,10000000000,false
256,977,10000000000,false
256,982,10000000000,false
256,947,10000000000,false
256,972,10000000000,false
256,975,10000000000,false
256,983,10000000000,false
256,959,10000000000,false
256,989,10000000000,false
256,967,10000000000,false
256,972,10000000000,false
256,973,10000000000,false
256,974,10000000000,false
256,987,10000000000,false
256,970,10000000000,false
256,1009,10000000000,false
256,1005,10000000000,false
256,983,10000000000,false
256,1005,10000000000,false
256,976,10000000000,false
256,1007,10000000000,false
256,996,10000000000,false
256,962,10000000000,false
256,990,10000000000,false
256,1008,10000000000,false
256,985,10000000000,false
256,968,10000000000,false
256,953,10000000000,false
256,965,10000000000,false
256,972,10000000000,false
256,1009,10000000000,false
256,978,10000000000,false
256,962,10000000000,false
256,957,10000000000,false
256,997,10000000000,false
256,954,10000000000,false
256,977,10000000000,false
256,986,10000000000,false
256,1006,10000000000,false
256,956,10000000000,false
256,1010,10000000000,false
256,999,10000000000,false
256,948,10000000000,false
256,966,10000000000,false
256,1004,10000000000,false
256,961,10000000000,false
256,985,10000000000,false
256,983,10000000000,false
256,957,10000000000,false
256,979,10000000000,false
256,964,10000000000,false
256,983,10000000000,false
256,955,10000000000,false
256,973,10000000000,false
256,962,10000000000,false
256,957,10000000000,false
256,977,10000000000,false
256,972,10000000000,false
256,956,10000000000,false
256,952,10000000000,false
256,1002,10000000000,false
256,981,10000000000,false
256,990,10000000000,false
256,994,10000000000,false
256,970,10000000000,false
256,977,10000000000,false
256,967,10000000000,false
256,959,10000000000,false
256,979,10000000000,false
256,971,10000000000,false
256,964,10000000000,false
256,1021,10000000000,false
256,983,10000000000,false
256,995,10000000000,false
256,989,10000000000,false
256,946,10000000000,false
256,966,10000000000,false
256,970,10000000000,false
256,952,10000000000,false
256,961,10000000000,false
256,967,10000000000,false
256,997,10000000000,false
256,974,10000000000,false
256,986,10000000000,false
256,968,10000000000,false
256,1000,10000000000,false
256,951,10000000000,false
256,994,10000000000,false
256,970,10000000000,false
256,943,10000000000,false
256,969,10000000000,false
256,996,10000000000,false
256,972,10000000000,false
256,957,10000000000,false
256,970,10000000000,false
256,966,10000000000,false
