parallel,iterations,duration_ns,debug
1,9955,10000000000,false
128,4256,10000000000,false
128,4195,10000000000,false
128,4230,10000000000,false
128,4212,10000000000,false
128,4237,10000000000,false
128,4179,10000000000,false
128,4238,10000000000,false
128,4231,10000000000,false
128,4224,10000000000,false
128,4214,10000000000,false
128,4230,10000000000,false
128,4243,10000000000,false
128,4243,10000000000,false
128,4216,10000000000,false
128,4243,10000000000,false
128,4273,10000000000,false
128,4232,10000000000,false
128,4210,10000000000,false
128,4256,10000000000,false
128,4208,10000000000,false
128,4236,10000000000,false
128,4214,10000000000,false
128,4252,10000000000,false
128,4246,10000000000,false
128,4248,10000000000,false
128,4251,10000000000,false
128,4238,10000000000,false
128,4271,10000000000,false
128,4260,10000000000,false
128,4238,10000000000,false
128,4236,10000000000,false
128,4162,10000000000,false
128,4222,10000000000,false
128,4208,10000000000,false
128,4239,10000000000,false
128,4202,10000000000,false
128,4260,10000000000,false
128,4252,10000000000,false
128,4221,10000000000,false
128,4187,10000000000,false
128,4225,10000000000,false
128,4235,10000000000,false
128,4220,10000000000,false
128,4244,10000000000,false
128,4213,10000000000,false
128,4230,10000000000,false
128,4290,10000000000,false
128,4203,10000000000,false
128,4270,10000000000,false
128,4212,10000000000,false
128,4243,10000000000,false
128,4241,10000000000,false
128,4255,10000000000,false
128,4225,10000000000,false
128,4211,10000000000,false
128,4219,10000000000,false
128,4246,10000000000,false
128,4213,10000000000,false
128,4197,10000000000,false
128,4257,10000000000,false
128,4282,10000000000,false
128,4254,10000000000,false
128,4248,10000000000,false
128,4259,10000000000,false
128,4280,10000000000,false
128,4220,10000000000,false
128,4268,10000000000,false
128,4232,10000000000,false
128,4230,10000000000,false
128,4174,10000000000,false
128,4252,10000000000,false
128,4229,10000000000,false
128,4252,10000000000,false
128,4179,10000000000,false
128,4221,10000000000,false
128,4200,10000000000,false
128,4205,10000000000,false
128,4241,10000000000,false
128,4235,10000000000,false
128,4247,10000000000,false
128,4258,10000000000,false
128,4235,10000000000,false
128,4221,10000000000,false
128,4225,10000000000,false
128,4188,10000000000,false
128,4222,10000000000,false
128,4224,10000000000,false
128,4213,10000000000,false
128,4228,10000000000,false
128,4235,10000000000,false
128,4237,10000000000,false
128,4225,10000000000,false
128,4259,10000000000,false
128,4238,10000000000,false
128,4257,10000000000,false
128,4206,10000000000,false
128,4239,10000000000,false
128,4222,10000000000,false
128,4237,10000000000,false
128,4251,10000000000,false
128,4253,10000000000,false
128,4236,10000000000,false
128,4255,10000000000,false
128,4228,10000000000,false
128,4270,10000000000,false
128,4219,10000000000,false
128,4259,10000000000,false
128,4290,10000000000,false
128,4254,10000000000,false
128,4256,10000000000,false
128,4246,10000000000,false
128,4251,10000000000,false
128,4252,10000000000,false
128,4281,10000000000,false
128,4256,10000000000,false
128,4195,10000000000,false
128,4196,10000000000,false
128,4232,10000000000,false
128,4224,10000000000,false
128,4269,10000000000,false
128,4223,10000000000,false
128,4189,10000000000,false
128,4279,10000000000,false
128,4235,10000000000,false
128,4248,10000000000,false
128,4240,10000000000,false
128,4254,10000000000,false
128,4182,10000000000,false
